name,fabric_name,weave,width,weight_feel_suitability,content,design_name_color,shipping_weight,design_no,price_text,ragular_price,categories,short_description,long_description,images,tags,manage_stock,stock,status
Cotton Patchwork Jacquard-4755020,Cotton Patchwork Jacquard ,Jacquard ,44 Inches ,"Medium weight fabric/ Suitable for making jackets, bags, sofa covers, cushion covers and more.
",100% Cotton ,Multicolour ,0.2,4755020,650 Per Meter ,650,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton patchwork jacquard fabric is suitable for making dresses, jackets, bags, sofa covers, curtains and used for home furnishing.

","Cotton patchwork jacquard fabric is a cotton based jacquard weave fabric. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","4755020-(4).jpg, 4755020-(2).jpg, 4755020-(3).jpg","cotton patchwork jacquard, cotton patchwork, jacquard, cotton jacquard, fabric for dresses, fabric for skirts, fabric for jackets, fabric for cushion covers, fabric for sofa covers, fabric for rugs, fabric for table cloth, fabric for bags, fabric for shoes, 4755020",no ,in_stock,Published
Cotton Blend Lurex Jacquard-4259020,Cotton Blend Lurex Jacquard ,Jacquard ,52 Inches,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",60% Cotton 30% Acrylic 10% Lurex,Multicolour ,0.3,4259020,330 Per Meter ,330,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton blend lurex  jacquard fabric, suitable for making jackets, bags, band gala, sofa covers, home furnishing and more.

","Cotton blend lurex jacquard fabric is a blend fabric of cotton and acrylic yarns formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","4259020-(4).jpg, 4259020-(2).jpg, 4259020-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 4259020 , cotton lurex jacquard, lurex jacquard, lurex , cotton blend acrylic jacquard, cotton blend lurex jacquard , acrylic jacquard",no ,in_stock,Published
Cotton Cut Work Jacquard-4397620,Cotton Cut Work Jacquard ,Jacquard ,48 Inches ,"Lightweight Fabric/ Suitable for making jackets, bags, rugs and used for home furnishing.
",100% Cotton ,Off White & Red ,0.2,4397620,320 Per Meter,320,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton cutwork jacquard fabric, suitable for making dresses, kurta, curtains, cushions, sofa covers and more.

","Cotton cutwork jacquard fabric is a lightweight cotton based fabric formed on jacquard weave. Jacquard fabric has an intricately woven pattern. Jacquard weaves are produced on a special loom that is characterized by complex designs that are woven in with repetition of designs or tapestry effects.

","4397620-(4).jpg, 4397620-(2).jpg, 4397620-(3).jpg","cotton cutwork jacquard, cotton cut work jacquard, cotton cut work fabric, cutwork jacquard, jacquard, cotton jacquard, fabric for cushion cover, fabric for sofa cover, fabric for jackets, fabric for coats, fabric for table cloth, fabric for upholstery, fabric for bags, fabric for shoes, fabric for home furnishing, 4397620",no ,in_stock,Published
Cotton Jacquard-17570916,Cotton Jacquard ,Jacquard ,50 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",100% Cotton ,Black & White ,0.3,17570916,500 Per Meter ,500,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton jacquard fabric, suitable for making dresse, skirts, kurtis, kurta, cushion covers, household items, home furnshing and more.

","Cotton jacquard fabric is a cotton based fabric, formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","17570916-(4).jpg, 17570916-(2).jpg, 17570916-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 17570916 , zigzag pattern, zigzag",no ,in_stock,Published
Cotton Blend Jacquard-1ZE589,Cotton Blend Jacquard ,Jacquard ,52 Inches,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",70% Cotton 30% Acrylic,Multicolour ,0.3,1ZE589,540 Per Meter ,540,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton blend jacquard fabric, suitable for making jackets, bags, band gala, sofa covers, home furnishing and more.

","Cotton blend jacquard fabric is a blend fabric of cotton and acrylic yarns formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","1ZE589-(4).jpg, 1ZE589-(2).jpg, 1ZE589-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 1ZE589 , cotton blend acrylic jacquard, acrylic jacquard",no ,in_stock,Published
Cotton Blend Jacquard-4587520,Cotton Blend Jacquard ,Jacquard ,40 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",70% Cotton 30% Acrylic,Multicolour ,0.3,4587520,200 Per Meter ,200,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton blend jacquard fabric, suitable for making jackets, bags, band gala, sofa covers, home furnishing and more.

","Cotton blend jacquard fabric is a blend fabric of cotton and acrylic yarns formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","4587520-(4).jpg, 4587520-(2).jpg, 4587520-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 4587520 , cotton blend acrylic jacquard, acrylic jacquard",no ,in_stock,Published
Cotton Blend Jacquard-1134416,Cotton Blend Jacquard ,Jacquard ,44 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",70% Cotton 30% Acrylic,Multicolour ,0.3,1134416,520 Per Meter ,520,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton blend jacquard fabric, suitable for making jackets, bags, band gala, sofa covers, home furnishing and more.

","Cotton blend jacquard fabric is a blend fabric of cotton and acrylic yarns formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","1134416-(4).jpg, 1134416-(2).jpg, 1134416-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 1134416 , cotton blend acrylic jacquard, acrylic jacquard",no ,in_stock,Published
Cotton Blend Jacquard-111328,Cotton Blend Jacquard ,Jacquard ,44 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",70% Cotton 30% Acrylic,Multicolour ,0.3,111328,400 Per Meter ,400,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton blend jacquard fabric, suitable for making jackets, bags, band gala, sofa covers, home furnishing and more.

","Cotton blend jacquard fabric is a blend fabric of cotton and acrylic yarns formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","111328-(4).jpg, 111328-(2).jpg, 111328-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 111328 , cotton blend acrylic jacquard, acrylic jacquard",no ,in_stock,Published
Cotton Blend Jacquard-4612819,Cotton Blend Jacquard ,Jacquard ,48 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",60% Cotton 40% Acrylic,Multicolour ,0.3,4612819,380 Per Meter ,380,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton blend jacquard fabric, suitable for making jackets, bags, band gala, sofa covers, home furnishing and more.

","Cotton blend jacquard fabric is a blend fabric of cotton and acrylic yarns formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","4612819-(4).jpg, 4612819-(2).jpg, 4612819-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 4612819 , cotton blend acrylic jacquard, acrylic jacquard",no ,in_stock,Published
Cotton Blend Jacquard-0130917,Cotton Blend Jacquard ,Jacquard ,48 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",60% Cotton 40% Acrylic,Red ,0.3,130917,450 Per Meter ,450,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton blend jacquard fabric, suitable for making jackets, bags, band gala, sofa covers, home furnishing and more.

","Cotton blend jacquard fabric is a blend fabric of cotton and acrylic yarns formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","0130917-(4).jpg, 0130917-(2).jpg, 0130917-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 0130917 , cotton blend acrylic jacquard, acrylic jacquard , zigzag, zigzag pattern",no ,in_stock,Published
Cotton Blend Jacquard-4502318,Cotton Blend Jacquard ,Jacquard ,48 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",60% Cotton 40% Acrylic,Blue ,0.3,4502318,550 Per Meter ,550,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton blend jacquard fabric, suitable for making jackets, bags, band gala, sofa covers, home furnishing and more.

","Cotton blend jacquard fabric is a blend fabric of cotton and acrylic yarns formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","4502318-(4).jpg, 4502318-(2).jpg, 4502318-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 4502318 , cotton blend acrylic jacquard, acrylic jacquard ",no ,in_stock,Published
Cotton Blend Jacquard-4781920,Cotton Blend Jacquard ,Jacquard ,48 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",60% Cotton 40% Acrylic,Multicolour ,0.3,4781920,610 Per Meter ,610,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton blend jacquard fabric, suitable for making jackets, bags, band gala, sofa covers, home furnishing and more.

","Cotton blend jacquard fabric is a blend fabric of cotton and acrylic yarns formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","4781920-(4).jpg, 4781920-(2).jpg, 4781920-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 4781920 , cotton blend acrylic jacquard, acrylic jacquard ",no ,in_stock,Published
Cotton Blend Jacquard-4875919,Cotton Blend Jacquard ,Jacquard ,48 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",60% Viscose 40% Cotton ,Multicolour ,0.3,4875919,350 Per Meter ,350,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton blend jacquard fabric, suitable for making jackets, bags, band gala, sofa covers, home furnishing and more.

","Cotton blend jacquard fabric is a blend fabric of cotton and viscose yarns formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","4875919-(4).jpg, 4875919-(2).jpg, 4875919-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 4875919 , cotton blend viscose jacquard, viscose jacquard ",no ,in_stock,Published
Cotton Blend Jacquard-161029,Cotton Blend Jacquard ,Jacquard ,48 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",60% Cotton 40% Acrylic,Multicolour ,0.3,161029,490 Per Meter ,490,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton blend jacquard fabric, suitable for making jackets, bags, band gala, sofa covers, home furnishing and more.

","Cotton blend jacquard fabric is a blend fabric of cotton and acrylic yarns formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","161029-(4).jpg, 161029-(2).jpg, 161029-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 16109 , cotton blend acrylic jacquard, acrylic jacquard ",no ,in_stock,Published
Cotton Jacquard-1ZE31,Cotton Jacquard ,Jacquard ,50 Inches ,"Heavy Weight Fabric/ Suitable for making jackets, coats, bags, used for upholstery and home furnishing.
",100% Cotton ,Black & White ,0.3,1ZE31,500 Per Meter ,500,cotton>dobby-and-jacquard | latest-fabrics | autumn-winter,"Cotton jacquard fabric, suitable for making dresse, skirts, kurtis, kurta, cushion covers, household items, home furnshing and more.

","Cotton jacquard fabric is a cotton based fabric, formed on jacquard weave. Jacquard weave is a highly textured fabric with patterns that are woven, rather than printed into the fabric. Jacquard Fabrics have a raised pattern design.

","1ZE31-(4).jpg, 1ZE31-(2).jpg, 1ZE31-(3).jpg","cotton jacquard, cotton jacquard fabric, cotton, jacquard fabric, jacquard, fabric for sofa covers, fabric for cushion covers, fabric for upholstery, fabric for bags, fabric for shoes, fabric for jackets, fabric for rugs, fabric for home furnishing, 1ZE31",no ,in_stock,Published
